"ID_PrecioDiario","Declaracion","Fecha","Fecha_anterior","Oferta","Precio","PrecioAnterior","Publico","Establecimiento","Feria_id","Presentacion_Producto"
173359831,2025-01-01 06:03:22,2025-01-01,"\N",0,184,"\N","\N",292,"\N",42
173359832,2025-01-01 06:03:22,2025-01-01,"\N",0,225,"\N","\N",292,"\N",43
173359833,2025-01-01 06:03:22,2025-01-01,"\N",0,199,"\N","\N",292,"\N",44
173359834,2025-01-01 06:03:22,2025-01-01,"\N",0,73,"\N","\N",292,"\N",51
173359835,2025-01-01 06:03:22,2025-01-01,"\N",0,91,"\N","\N",292,"\N",52
173359836,2025-01-01 06:03:22,2025-01-01,"\N",0,70,"\N","\N",292,"\N",53
173359837,2025-01-01 06:03:22,2025-01-01,"\N",0,82,"\N","\N",292,"\N",54
173359838,2025-01-01 06:03:22,2025-01-01,"\N",0,61,"\N","\N",292,"\N",55
173359839,2025-01-01 06:03:22,2025-01-01,"\N",0,65,"\N","\N",292,"\N",56
173359840,2025-01-01 06:03:22,2025-01-01,"\N",0,69,"\N","\N",292,"\N",61
173359841,2025-01-01 06:03:22,2025-01-01,"\N",0,42,"\N","\N",292,"\N",62
173359842,2025-01-01 06:03:22,2025-01-01,"\N",0,58,"\N","\N",292,"\N",72
173359843,2025-01-01 06:03:22,2025-01-01,"\N",0,37,"\N","\N",292,"\N",73
173359844,2025-01-01 06:03:22,2025-01-01,"\N",0,39,"\N","\N",292,"\N",88
173359845,2025-01-01 06:03:22,2025-01-01,"\N",0,39,"\N","\N",292,"\N",89
173359846,2025-01-01 06:03:22,2025-01-01,"\N",0,53,"\N","\N",292,"\N",90
173359847,2025-01-01 06:03:22,2025-01-01,"\N",0,146,"\N","\N",292,"\N",91
173359848,2025-01-01 06:03:22,2025-01-01,"\N",0,186,"\N","\N",292,"\N",92
173359849,2025-01-01 06:03:22,2025-01-01,"\N",0,149,"\N","\N",292,"\N",93
173359850,2025-01-01 06:03:22,2025-01-01,"\N",0,43,"\N","\N",292,"\N",94
173359851,2025-01-01 06:03:22,2025-01-01,"\N",0,55,"\N","\N",292,"\N",95
173359852,2025-01-01 06:03:22,2025-01-01,"\N",0,39,"\N","\N",292,"\N",96
173359853,2025-01-01 06:03:22,2025-01-01,"\N",0,103,"\N","\N",292,"\N",103
173359854,2025-01-01 06:03:22,2025-01-01,"\N",0,97,"\N","\N",292,"\N",104
173359855,2025-01-01 06:03:22,2025-01-01,"\N",0,95,"\N","\N",292,"\N",105
173359856,2025-01-01 06:03:22,2025-01-01,"\N",0,164,"\N","\N",292,"\N",109
173359857,2025-01-01 06:03:22,2025-01-01,"\N",0,99,"\N","\N",292,"\N",110
173359858,2025-01-01 06:03:22,2025-01-01,"\N",0,55,"\N","\N",292,"\N",111
173359859,2025-01-01 06:03:22,2025-01-01,"\N",0,120,"\N","\N",292,"\N",113
173359860,2025-01-01 06:03:22,2025-01-01,"\N",0,119,"\N","\N",292,"\N",118
173359861,2025-01-01 06:03:22,2025-01-01,"\N",0,119,"\N","\N",292,"\N",119
173359862,2025-01-01 06:03:22,2025-01-01,"\N",0,51,"\N","\N",292,"\N",120
173359863,2025-01-01 06:03:22,2025-01-01,"\N",0,62,"\N","\N",292,"\N",121
173359864,2025-01-01 06:03:22,2025-01-01,"\N",0,64,"\N","\N",292,"\N",125
173359865,2025-01-01 06:03:22,2025-01-01,"\N",0,41,"\N","\N",292,"\N",126
173359866,2025-01-01 06:03:22,2025-01-01,"\N",0,95,"\N","\N",292,"\N",137
173359867,2025-01-01 06:03:22,2025-01-01,"\N",0,44,"\N","\N",292,"\N",140
173359868,2025-01-01 06:03:22,2025-01-01,"\N",0,45,"\N","\N",292,"\N",142
173359869,2025-01-01 06:03:22,2025-01-01,"\N",0,422,"\N","\N",292,"\N",308
173359870,2025-01-01 06:03:22,2025-01-01,"\N",0,348,"\N","\N",292,"\N",312
173359871,2025-01-01 06:03:22,2025-01-01,"\N",0,134,"\N","\N",292,"\N",313
173359872,2025-01-01 06:03:22,2025-01-01,"\N",0,110,"\N","\N",292,"\N",335
173359873,2025-01-01 06:03:22,2025-01-01,"\N",0,399,"\N","\N",292,"\N",337
173359874,2025-01-01 06:03:22,2025-01-01,"\N",0,70,"\N","\N",292,"\N",338
173359875,2025-01-01 06:03:22,2025-01-01,"\N",0,122,"\N","\N",292,"\N",348
173359876,2025-01-01 06:03:22,2025-01-01,"\N",0,55,"\N","\N",292,"\N",380
173359877,2025-01-01 06:03:22,2025-01-01,"\N",0,324,"\N","\N",292,"\N",13
173359878,2025-01-01 06:03:22,2025-01-01,"\N",0,359,"\N","\N",292,"\N",14
173359879,2025-01-01 06:03:22,2025-01-01,"\N",0,69,"\N","\N",292,"\N",15
173359880,2025-01-01 06:03:22,2025-01-01,"\N",0,69,"\N","\N",292,"\N",16
173359881,2025-01-01 06:03:22,2025-01-01,"\N",0,76,"\N","\N",292,"\N",17
173359882,2025-01-01 06:03:22,2025-01-01,"\N",0,50,"\N","\N",292,"\N",18
173359883,2025-01-01 06:03:22,2025-01-01,"\N",0,51,"\N","\N",292,"\N",24
173359884,2025-01-01 06:03:22,2025-01-01,"\N",0,55,"\N","\N",292,"\N",25
173359885,2025-01-01 06:03:22,2025-01-01,"\N",0,379,"\N","\N",292,"\N",29
173359886,2025-01-01 06:03:22,2025-01-01,"\N",0,611,"\N","\N",292,"\N",37
173359887,2025-01-01 06:03:22,2025-01-01,"\N",0,381,"\N","\N",292,"\N",39
173359888,2025-01-01 06:03:23,2025-01-01,"\N",0,273,"\N","\N",292,"\N",48
173359889,2025-01-01 06:03:23,2025-01-01,"\N",0,214,"\N","\N",292,"\N",49
173359890,2025-01-01 06:03:23,2025-01-01,"\N",0,192,"\N","\N",292,"\N",50
173359891,2025-01-01 06:03:23,2025-01-01,"\N",0,59,"\N","\N",292,"\N",74
173359892,2025-01-01 06:03:23,2025-01-01,"\N",0,48,"\N","\N",292,"\N",75
173359893,2025-01-01 06:03:23,2025-01-01,"\N",0,65,"\N","\N",292,"\N",76
173359894,2025-01-01 06:03:23,2025-01-01,"\N",0,55,"\N","\N",292,"\N",77
173359895,2025-01-01 06:03:23,2025-01-01,"\N",0,51,"\N","\N",292,"\N",78
173359896,2025-01-01 06:03:23,2025-01-01,"\N",0,656,"\N","\N",292,"\N",97
173359897,2025-01-01 06:03:23,2025-01-01,"\N",0,628,"\N","\N",292,"\N",98
173359898,2025-01-01 06:03:23,2025-01-01,"\N",0,415,"\N","\N",292,"\N",100
173359899,2025-01-01 06:03:23,2025-01-01,"\N",0,546,"\N","\N",292,"\N",101
173359900,2025-01-01 06:03:23,2025-01-01,"\N",0,334,"\N","\N",292,"\N",116
173359901,2025-01-01 06:03:23,2025-01-01,"\N",0,429,"\N","\N",292,"\N",128
173359902,2025-01-01 06:03:23,2025-01-01,"\N",0,154,"\N","\N",292,"\N",130
173359903,2025-01-01 06:03:23,2025-01-01,"\N",0,98,"\N","\N",292,"\N",133
173359904,2025-01-01 06:03:23,2025-01-01,"\N",0,74,"\N","\N",292,"\N",134
173359905,2025-01-01 06:03:23,2025-01-01,"\N",0,88,"\N","\N",292,"\N",135
173359906,2025-01-01 06:03:23,2025-01-01,"\N",0,191,"\N","\N",292,"\N",149
173359907,2025-01-01 06:03:23,2025-01-01,"\N",0,194,"\N","\N",292,"\N",150
173359908,2025-01-01 06:03:23,2025-01-01,"\N",0,160,"\N","\N",292,"\N",151
173359909,2025-01-01 06:03:23,2025-01-01,"\N",0,79,"\N","\N",292,"\N",244
173359910,2025-01-01 06:03:23,2025-01-01,"\N",0,62,"\N","\N",292,"\N",245
173359911,2025-01-01 06:03:23,2025-01-01,"\N",0,41,"\N","\N",292,"\N",253
173359912,2025-01-01 06:03:23,2025-01-01,"\N",0,78,"\N","\N",292,"\N",254
173359913,2025-01-01 06:03:23,2025-01-01,"\N",0,98,"\N","\N",292,"\N",255
173359916,2025-01-01 06:03:23,2025-01-01,"\N",0,131,"\N","\N",292,"\N",276
173359918,2025-01-01 06:03:23,2025-01-01,"\N",0,34,"\N","\N",292,"\N",286
173359919,2025-01-01 06:03:23,2025-01-01,"\N",0,98,"\N","\N",292,"\N",1
173359921,2025-01-01 06:03:23,2025-01-01,"\N",0,89,"\N","\N",292,"\N",3
173359922,2025-01-01 06:03:23,2025-01-01,"\N",0,98,"\N","\N",292,"\N",4
173359924,2025-01-01 06:03:23,2025-01-01,"\N",0,72,"\N","\N",292,"\N",7
173359925,2025-01-01 06:03:23,2025-01-01,"\N",0,72,"\N","\N",292,"\N",8
173359926,2025-01-01 06:03:23,2025-01-01,"\N",0,227,"\N","\N",292,"\N",34
173359927,2025-01-01 06:03:23,2025-01-01,"\N",0,221,"\N","\N",292,"\N",35
173359928,2025-01-01 06:03:23,2025-01-01,"\N",0,158,"\N","\N",292,"\N",36
173359929,2025-01-01 06:03:23,2025-01-01,"\N",0,479,"\N","\N",292,"\N",315
173359930,2025-01-01 06:03:23,2025-01-01,"\N",0,418,"\N","\N",292,"\N",320
173359931,2025-01-01 06:03:23,2025-01-01,"\N",0,406,"\N","\N",292,"\N",321
173359932,2025-01-01 06:03:23,2025-01-01,"\N",0,652,"\N","\N",292,"\N",331
173359933,2025-01-01 06:03:23,2025-01-01,"\N",0,159,"\N","\N",292,"\N",336
173359934,2025-01-01 06:03:23,2025-01-01,"\N",0,630,"\N","\N",292,"\N",353
173359935,2025-01-01 06:03:23,2025-01-01,"\N",0,794,"\N","\N",292,"\N",356
173359936,2025-01-01 06:03:23,2025-01-01,"\N",0,57,"\N","\N",292,"\N",10
173359937,2025-01-01 06:03:23,2025-01-01,"\N",0,74,"\N","\N",292,"\N",12
173359938,2025-01-01 06:03:23,2025-01-01,"\N",0,179,"\N","\N",292,"\N",31
173359939,2025-01-01 06:03:23,2025-01-01,"\N",0,155,"\N","\N",292,"\N",32
173359940,2025-01-01 06:03:23,2025-01-01,"\N",0,194,"\N","\N",292,"\N",33
173359941,2025-01-01 06:03:23,2025-01-01,"\N",0,126,"\N","\N",292,"\N",45
173359942,2025-01-01 06:03:23,2025-01-01,"\N",0,144,"\N","\N",292,"\N",46
173359943,2025-01-01 06:03:23,2025-01-01,"\N",0,68,"\N","\N",292,"\N",47
173359944,2025-01-01 06:03:23,2025-01-01,"\N",0,142,"\N","\N",292,"\N",63
173359945,2025-01-01 06:03:23,2025-01-01,"\N",0,180,"\N","\N",292,"\N",64
173359946,2025-01-01 06:03:23,2025-01-01,"\N",0,172,"\N","\N",292,"\N",66
173359947,2025-01-01 06:03:23,2025-01-01,"\N",0,129,"\N","\N",292,"\N",67
173359948,2025-01-01 06:03:23,2025-01-01,"\N",0,277,"\N","\N",292,"\N",79
173359949,2025-01-01 06:03:23,2025-01-01,"\N",0,275,"\N","\N",292,"\N",80
173359950,2025-01-01 06:03:23,2025-01-01,"\N",0,76,"\N","\N",292,"\N",82
173359951,2025-01-01 06:03:23,2025-01-01,"\N",0,70,"\N","\N",292,"\N",83
173359952,2025-01-01 06:03:23,2025-01-01,"\N",0,53,"\N","\N",292,"\N",84
173359953,2025-01-01 06:03:23,2025-01-01,"\N",0,122,"\N","\N",292,"\N",146
173359954,2025-01-01 06:03:23,2025-01-01,"\N",0,144,"\N","\N",292,"\N",147
173359955,2025-01-01 06:03:23,2025-01-01,"\N",0,105,"\N","\N",292,"\N",148
173359956,2025-01-01 06:03:23,2025-01-01,"\N",0,78,"\N","\N",292,"\N",152
173359957,2025-01-01 06:03:23,2025-01-01,"\N",0,91,"\N","\N",292,"\N",153
173359958,2025-01-01 06:03:23,2025-01-01,"\N",0,97,"\N","\N",292,"\N",154
173359959,2025-01-01 06:03:23,2025-01-01,"\N",0,74,"\N","\N",292,"\N",366
173359960,2025-01-01 06:03:23,2025-01-01,"\N",0,57,"\N","\N",292,"\N",367
173359961,2025-01-01 06:03:23,2025-01-01,"\N",0,65,"\N","\N",292,"\N",368
173359962,2025-01-01 06:03:23,2025-01-01,"\N",0,137,"\N","\N",292,"\N",369
173359963,2025-01-01 06:03:23,2025-01-01,"\N",0,129,"\N","\N",292,"\N",370
173359964,2025-01-01 06:03:23,2025-01-01,"\N",0,178,"\N","\N",292,"\N",59
173359965,2025-01-01 06:03:23,2025-01-01,"\N",0,220,"\N","\N",292,"\N",60
173359966,2025-01-01 06:03:23,2025-01-01,"\N",0,35,"\N","\N",292,"\N",68
173359967,2025-01-01 06:03:23,2025-01-01,"\N",0,66,"\N","\N",292,"\N",69
173359968,2025-01-01 06:03:23,2025-01-01,"\N",0,82,"\N","\N",292,"\N",70
173359969,2025-01-01 06:03:23,2025-01-01,"\N",0,101,"\N","\N",292,"\N",87
173359970,2025-01-01 06:03:23,2025-01-01,"\N",0,75,"\N","\N",292,"\N",122
173359971,2025-01-01 06:03:23,2025-01-01,"\N",0,58,"\N","\N",292,"\N",123
173359972,2025-01-01 06:03:23,2025-01-01,"\N",0,123,"\N","\N",292,"\N",124
173359973,2025-01-01 06:03:23,2025-01-01,"\N",0,36,"\N","\N",292,"\N",143
173359974,2025-01-01 06:03:23,2025-01-01,"\N",0,35,"\N","\N",292,"\N",144
173359975,2025-01-01 06:03:23,2025-01-01,"\N",0,33,"\N","\N",292,"\N",238
173359976,2025-01-01 06:03:23,2025-01-01,"\N",0,33,"\N","\N",292,"\N",239
173359978,2025-01-01 06:03:23,2025-01-01,"\N",0,97,"\N","\N",292,"\N",319
173359979,2025-01-01 06:03:23,2025-01-01,"\N",0,1175,"\N","\N",292,"\N",327
173359980,2025-01-01 06:03:23,2025-01-01,"\N",0,736,"\N","\N",292,"\N",328
173359981,2025-01-01 06:03:23,2025-01-01,"\N",0,139,"\N","\N",292,"\N",332
173359982,2025-01-01 06:03:23,2025-01-01,"\N",0,135,"\N","\N",292,"\N",333
173359983,2025-01-01 06:03:23,2025-01-01,"\N",0,180,"\N","\N",292,"\N",343
173359984,2025-01-01 06:03:23,2025-01-01,"\N",0,296,"\N","\N",292,"\N",344
173359985,2025-01-01 06:03:23,2025-01-01,"\N",0,584,"\N","\N",292,"\N",309
173359986,2025-01-01 06:03:23,2025-01-01,"\N",0,382,"\N","\N",292,"\N",310
173359987,2025-01-01 06:03:23,2025-01-01,"\N",0,132,"\N","\N",292,"\N",314
173359988,2025-01-01 06:03:47,2025-01-01,"\N",0,44,"\N","\N",289,"\N",22
173359989,2025-01-01 06:03:47,2025-01-01,"\N",0,305,"\N","\N",289,"\N",26
173359990,2025-01-01 06:03:47,2025-01-01,"\N",0,355,"\N","\N",289,"\N",27
173359991,2025-01-01 06:03:47,2025-01-01,"\N",0,231,"\N","\N",289,"\N",28
173359992,2025-01-01 06:03:47,2025-01-01,"\N",0,306,"\N","\N",289,"\N",40
173359993,2025-01-01 06:03:47,2025-01-01,"\N",0,272,"\N","\N",289,"\N",41
173359994,2025-01-01 06:03:47,2025-01-01,"\N",0,184,"\N","\N",289,"\N",42
173359995,2025-01-01 06:03:47,2025-01-01,"\N",0,225,"\N","\N",289,"\N",43
173359996,2025-01-01 06:03:47,2025-01-01,"\N",0,199,"\N","\N",289,"\N",44
173359997,2025-01-01 06:03:47,2025-01-01,"\N",0,73,"\N","\N",289,"\N",51
173359998,2025-01-01 06:03:47,2025-01-01,"\N",0,91,"\N","\N",289,"\N",52
173359999,2025-01-01 06:03:47,2025-01-01,"\N",0,70,"\N","\N",289,"\N",53
173360000,2025-01-01 06:03:47,2025-01-01,"\N",0,82,"\N","\N",289,"\N",54
173360001,2025-01-01 06:03:47,2025-01-01,"\N",0,61,"\N","\N",289,"\N",55
173360002,2025-01-01 06:03:47,2025-01-01,"\N",0,65,"\N","\N",289,"\N",56
173360003,2025-01-01 06:03:47,2025-01-01,"\N",0,69,"\N","\N",289,"\N",61
173360004,2025-01-01 06:03:47,2025-01-01,"\N",0,42,"\N","\N",289,"\N",62
173360005,2025-01-01 06:03:47,2025-01-01,"\N",0,58,"\N","\N",289,"\N",72
173360006,2025-01-01 06:03:47,2025-01-01,"\N",0,37,"\N","\N",289,"\N",73
173360007,2025-01-01 06:03:48,2025-01-01,"\N",0,39,"\N","\N",289,"\N",88
173360008,2025-01-01 06:03:48,2025-01-01,"\N",0,39,"\N","\N",289,"\N",89
173360009,2025-01-01 06:03:48,2025-01-01,"\N",0,53,"\N","\N",289,"\N",90
173360010,2025-01-01 06:03:48,2025-01-01,"\N",0,146,"\N","\N",289,"\N",91
173360011,2025-01-01 06:03:48,2025-01-01,"\N",0,186,"\N","\N",289,"\N",92
173360012,2025-01-01 06:03:48,2025-01-01,"\N",0,149,"\N","\N",289,"\N",93
173360013,2025-01-01 06:03:48,2025-01-01,"\N",0,43,"\N","\N",289,"\N",94
173360014,2025-01-01 06:03:48,2025-01-01,"\N",0,55,"\N","\N",289,"\N",95
173360015,2025-01-01 06:03:48,2025-01-01,"\N",0,39,"\N","\N",289,"\N",96
173360016,2025-01-01 06:03:48,2025-01-01,"\N",0,103,"\N","\N",289,"\N",103
173360017,2025-01-01 06:03:48,2025-01-01,"\N",0,97,"\N","\N",289,"\N",104
173360018,2025-01-01 06:03:48,2025-01-01,"\N",0,95,"\N","\N",289,"\N",105
173360019,2025-01-01 06:03:48,2025-01-01,"\N",0,164,"\N","\N",289,"\N",109
173360020,2025-01-01 06:03:48,2025-01-01,"\N",0,99,"\N","\N",289,"\N",110
173360021,2025-01-01 06:03:48,2025-01-01,"\N",0,55,"\N","\N",289,"\N",111
173360022,2025-01-01 06:03:48,2025-01-01,"\N",0,120,"\N","\N",289,"\N",113
173360023,2025-01-01 06:03:48,2025-01-01,"\N",0,119,"\N","\N",289,"\N",118
173360024,2025-01-01 06:03:48,2025-01-01,"\N",0,119,"\N","\N",289,"\N",119
173360025,2025-01-01 06:03:48,2025-01-01,"\N",0,51,"\N","\N",289,"\N",120
173360026,2025-01-01 06:03:48,2025-01-01,"\N",0,62,"\N","\N",289,"\N",121
173360027,2025-01-01 06:03:48,2025-01-01,"\N",0,64,"\N","\N",289,"\N",125
173360028,2025-01-01 06:03:48,2025-01-01,"\N",0,41,"\N","\N",289,"\N",126
173360029,2025-01-01 06:03:48,2025-01-01,"\N",0,95,"\N","\N",289,"\N",137
173360030,2025-01-01 06:03:48,2025-01-01,"\N",0,44,"\N","\N",289,"\N",140
173360031,2025-01-01 06:03:48,2025-01-01,"\N",0,45,"\N","\N",289,"\N",142
173360032,2025-01-01 06:03:48,2025-01-01,"\N",0,422,"\N","\N",289,"\N",308
173360033,2025-01-01 06:03:48,2025-01-01,"\N",0,348,"\N","\N",289,"\N",312
173360034,2025-01-01 06:03:48,2025-01-01,"\N",0,134,"\N","\N",289,"\N",313
173360035,2025-01-01 06:03:48,2025-01-01,"\N",0,110,"\N","\N",289,"\N",335
173360036,2025-01-01 06:03:48,2025-01-01,"\N",0,399,"\N","\N",289,"\N",337
173360037,2025-01-01 06:03:48,2025-01-01,"\N",0,70,"\N","\N",289,"\N",338
173360038,2025-01-01 06:03:48,2025-01-01,"\N",0,122,"\N","\N",289,"\N",348
173360039,2025-01-01 06:03:48,2025-01-01,"\N",0,55,"\N","\N",289,"\N",380
173360040,2025-01-01 06:03:48,2025-01-01,"\N",0,324,"\N","\N",289,"\N",13
173360041,2025-01-01 06:03:48,2025-01-01,"\N",0,359,"\N","\N",289,"\N",14
173360042,2025-01-01 06:03:48,2025-01-01,"\N",0,69,"\N","\N",289,"\N",15
173360043,2025-01-01 06:03:48,2025-01-01,"\N",0,69,"\N","\N",289,"\N",16
173360044,2025-01-01 06:03:48,2025-01-01,"\N",0,76,"\N","\N",289,"\N",17
173360045,2025-01-01 06:03:48,2025-01-01,"\N",0,50,"\N","\N",289,"\N",18
173360046,2025-01-01 06:03:48,2025-01-01,"\N",0,51,"\N","\N",289,"\N",24
173360047,2025-01-01 06:03:48,2025-01-01,"\N",0,55,"\N","\N",289,"\N",25
173360048,2025-01-01 06:03:48,2025-01-01,"\N",0,379,"\N","\N",289,"\N",29
173360049,2025-01-01 06:03:48,2025-01-01,"\N",0,611,"\N","\N",289,"\N",37
173360050,2025-01-01 06:03:48,2025-01-01,"\N",0,381,"\N","\N",289,"\N",39
173360051,2025-01-01 06:03:48,2025-01-01,"\N",0,273,"\N","\N",289,"\N",48
173360052,2025-01-01 06:03:48,2025-01-01,"\N",0,214,"\N","\N",289,"\N",49
173360053,2025-01-01 06:03:48,2025-01-01,"\N",0,192,"\N","\N",289,"\N",50
173360054,2025-01-01 06:03:48,2025-01-01,"\N",0,59,"\N","\N",289,"\N",74
173360055,2025-01-01 06:03:48,2025-01-01,"\N",0,48,"\N","\N",289,"\N",75
173360056,2025-01-01 06:03:48,2025-01-01,"\N",0,65,"\N","\N",289,"\N",76
173360057,2025-01-01 06:03:48,2025-01-01,"\N",0,55,"\N","\N",289,"\N",77
173360058,2025-01-01 06:03:48,2025-01-01,"\N",0,51,"\N","\N",289,"\N",78
173360059,2025-01-01 06:03:48,2025-01-01,"\N",0,656,"\N","\N",289,"\N",97
173360060,2025-01-01 06:03:48,2025-01-01,"\N",0,628,"\N","\N",289,"\N",98
173360061,2025-01-01 06:03:48,2025-01-01,"\N",0,415,"\N","\N",289,"\N",100
173360062,2025-01-01 06:03:48,2025-01-01,"\N",0,546,"\N","\N",289,"\N",101
173360063,2025-01-01 06:03:48,2025-01-01,"\N",0,334,"\N","\N",289,"\N",116
173360064,2025-01-01 06:03:48,2025-01-01,"\N",0,429,"\N","\N",289,"\N",128
173360065,2025-01-01 06:03:48,2025-01-01,"\N",0,154,"\N","\N",289,"\N",130
173360066,2025-01-01 06:03:48,2025-01-01,"\N",0,98,"\N","\N",289,"\N",133
173360067,2025-01-01 06:03:48,2025-01-01,"\N",0,74,"\N","\N",289,"\N",134
173360068,2025-01-01 06:03:48,2025-01-01,"\N",0,88,"\N","\N",289,"\N",135
173360069,2025-01-01 06:03:48,2025-01-01,"\N",0,191,"\N","\N",289,"\N",149
173360070,2025-01-01 06:03:48,2025-01-01,"\N",0,194,"\N","\N",289,"\N",150
173360071,2025-01-01 06:03:48,2025-01-01,"\N",0,160,"\N","\N",289,"\N",151
173360072,2025-01-01 06:03:48,2025-01-01,"\N",0,79,"\N","\N",289,"\N",244
173360073,2025-01-01 06:03:48,2025-01-01,"\N",0,62,"\N","\N",289,"\N",245
173360074,2025-01-01 06:03:48,2025-01-01,"\N",0,41,"\N","\N",289,"\N",253
173360075,2025-01-01 06:03:48,2025-01-01,"\N",0,78,"\N","\N",289,"\N",254
173360076,2025-01-01 06:03:48,2025-01-01,"\N",0,98,"\N","\N",289,"\N",255
173360079,2025-01-01 06:03:48,2025-01-01,"\N",0,131,"\N","\N",289,"\N",276
173360081,2025-01-01 06:03:48,2025-01-01,"\N",0,34,"\N","\N",289,"\N",286
173360082,2025-01-01 06:03:48,2025-01-01,"\N",0,98,"\N","\N",289,"\N",1
173360084,2025-01-01 06:03:48,2025-01-01,"\N",0,89,"\N","\N",289,"\N",3
173360085,2025-01-01 06:03:48,2025-01-01,"\N",0,98,"\N","\N",289,"\N",4
173360087,2025-01-01 06:03:48,2025-01-01,"\N",0,72,"\N","\N",289,"\N",7
173360088,2025-01-01 06:03:48,2025-01-01,"\N",0,72,"\N","\N",289,"\N",8
173360089,2025-01-01 06:03:48,2025-01-01,"\N",0,227,"\N","\N",289,"\N",34
173360090,2025-01-01 06:03:48,2025-01-01,"\N",0,221,"\N","\N",289,"\N",35
173360091,2025-01-01 06:03:48,2025-01-01,"\N",0,158,"\N","\N",289,"\N",36
173360092,2025-01-01 06:03:48,2025-01-01,"\N",0,479,"\N","\N",289,"\N",315
173360093,2025-01-01 06:03:48,2025-01-01,"\N",0,418,"\N","\N",289,"\N",320
173360094,2025-01-01 06:03:48,2025-01-01,"\N",0,406,"\N","\N",289,"\N",321
173360095,2025-01-01 06:03:48,2025-01-01,"\N",0,652,"\N","\N",289,"\N",331
173360096,2025-01-01 06:03:48,2025-01-01,"\N",0,159,"\N","\N",289,"\N",336
173360097,2025-01-01 06:03:48,2025-01-01,"\N",0,630,"\N","\N",289,"\N",353
173360098,2025-01-01 06:03:48,2025-01-01,"\N",0,794,"\N","\N",289,"\N",356
173360099,2025-01-01 06:03:48,2025-01-01,"\N",0,57,"\N","\N",289,"\N",10
173360100,2025-01-01 06:03:48,2025-01-01,"\N",0,74,"\N","\N",289,"\N",12
173360101,2025-01-01 06:03:48,2025-01-01,"\N",0,179,"\N","\N",289,"\N",31
173360102,2025-01-01 06:03:48,2025-01-01,"\N",0,155,"\N","\N",289,"\N",32
173360103,2025-01-01 06:03:48,2025-01-01,"\N",0,194,"\N","\N",289,"\N",33
173360104,2025-01-01 06:03:48,2025-01-01,"\N",0,126,"\N","\N",289,"\N",45
173360105,2025-01-01 06:03:48,2025-01-01,"\N",0,144,"\N","\N",289,"\N",46
173360106,2025-01-01 06:03:48,2025-01-01,"\N",0,68,"\N","\N",289,"\N",47
173360107,2025-01-01 06:03:48,2025-01-01,"\N",0,142,"\N","\N",289,"\N",63
173360108,2025-01-01 06:03:49,2025-01-01,"\N",0,180,"\N","\N",289,"\N",64
173360109,2025-01-01 06:03:49,2025-01-01,"\N",0,172,"\N","\N",289,"\N",66
173360110,2025-01-01 06:03:49,2025-01-01,"\N",0,129,"\N","\N",289,"\N",67
173360111,2025-01-01 06:03:49,2025-01-01,"\N",0,277,"\N","\N",289,"\N",79
173360112,2025-01-01 06:03:49,2025-01-01,"\N",0,275,"\N","\N",289,"\N",80
173360113,2025-01-01 06:03:49,2025-01-01,"\N",0,76,"\N","\N",289,"\N",82
173360114,2025-01-01 06:03:49,2025-01-01,"\N",0,70,"\N","\N",289,"\N",83
173360115,2025-01-01 06:03:49,2025-01-01,"\N",0,53,"\N","\N",289,"\N",84
173360116,2025-01-01 06:03:49,2025-01-01,"\N",0,122,"\N","\N",289,"\N",146
173360117,2025-01-01 06:03:49,2025-01-01,"\N",0,144,"\N","\N",289,"\N",147
173360118,2025-01-01 06:03:49,2025-01-01,"\N",0,105,"\N","\N",289,"\N",148
173360119,2025-01-01 06:03:49,2025-01-01,"\N",0,78,"\N","\N",289,"\N",152
173360120,2025-01-01 06:03:49,2025-01-01,"\N",0,91,"\N","\N",289,"\N",153
173360121,2025-01-01 06:03:49,2025-01-01,"\N",0,97,"\N","\N",289,"\N",154
173360122,2025-01-01 06:03:49,2025-01-01,"\N",0,74,"\N","\N",289,"\N",366
173360123,2025-01-01 06:03:49,2025-01-01,"\N",0,57,"\N","\N",289,"\N",367
173360124,2025-01-01 06:03:49,2025-01-01,"\N",0,65,"\N","\N",289,"\N",368
173360125,2025-01-01 06:03:49,2025-01-01,"\N",0,137,"\N","\N",289,"\N",369
173360126,2025-01-01 06:03:49,2025-01-01,"\N",0,129,"\N","\N",289,"\N",370
173360127,2025-01-01 06:03:49,2025-01-01,"\N",0,178,"\N","\N",289,"\N",59
173360128,2025-01-01 06:03:49,2025-01-01,"\N",0,220,"\N","\N",289,"\N",60
173360129,2025-01-01 06:03:49,2025-01-01,"\N",0,35,"\N","\N",289,"\N",68
173360130,2025-01-01 06:03:49,2025-01-01,"\N",0,66,"\N","\N",289,"\N",69
173360131,2025-01-01 06:03:49,2025-01-01,"\N",0,82,"\N","\N",289,"\N",70
173360132,2025-01-01 06:03:49,2025-01-01,"\N",0,101,"\N","\N",289,"\N",87
173360133,2025-01-01 06:03:49,2025-01-01,"\N",0,75,"\N","\N",289,"\N",122
173360134,2025-01-01 06:03:49,2025-01-01,"\N",0,58,"\N","\N",289,"\N",123
173360135,2025-01-01 06:03:49,2025-01-01,"\N",0,123,"\N","\N",289,"\N",124
173360136,2025-01-01 06:03:49,2025-01-01,"\N",0,36,"\N","\N",289,"\N",143
173360137,2025-01-01 06:03:49,2025-01-01,"\N",0,35,"\N","\N",289,"\N",144
